x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.13,2024-07-13 0:00,ON,2024,7,13,24.4,,16.9,,31.9,,0,,,,,,,,23,,43,,6.4,,0,,33,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.14,2024-07-14 0:00,ON,2024,7,14,23.4,,16.6,,30.3,,30,,,,,,,,27,,74,,5.4,,0,,47,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.15,2024-07-15 0:00,ON,2024,7,15,19.1,,15,,23.3,,2.6,,,,,,,,,,,,1.1,,0,,49,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.16,2024-07-16 0:00,ON,2024,7,16,17.5,,13.2,,21.8,,12.4,,,,,,,,32,,45,,0,,0.5,,67,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.17,2024-07-17 0:00,ON,2024,7,17,13.4,,8.6,,18.1,,1,,,,,,,,,,,,0,,4.6,,60,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.18,2024-07-18 0:00,ON,2024,7,18,15.6,,6.6,,24.7,,0,,,,,,,,,,,,0,,2.4,,38,,94,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.19,2024-07-19 0:00,ON,2024,7,19,21.3,,15.8,,26.8,,13,,,,,,,,24,,43,,3.3,,0,,46,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.20,2024-07-20 0:00,ON,2024,7,20,13.4,,6.9,,19.8,,0,,,,,,,,,,,,0,,4.6,,44,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.21,2024-07-21 0:00,ON,2024,7,21,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.22,2024-07-22 0:00,ON,2024,7,22,12,,9.3,,14.6,,1,,,,,,,,,,,,0,,6,,78,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.23,2024-07-23 0:00,ON,2024,7,23,13.8,,8.2,,19.5,,0,,,,,,,,,,,,0,,4.2,,49,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.24,2024-07-24 0:00,ON,2024,7,24,13.2,,4.8,,21.6,,0,,,,,,,,,,,,0,,4.8,,43,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.25,2024-07-25 0:00,ON,2024,7,25,16.1,,6.1,,26.1,,0,,,,,,,,,,,,0,,1.9,,36,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.26,2024-07-26 0:00,ON,2024,7,26,18.8,,9.9,,27.7,,0,,,,,,,,24,,35,,0.8,,0,,39,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.27,2024-07-27 0:00,ON,2024,7,27,24.3,,18.6,,30,,0,,,,,,,,25,,45,,6.3,,0,,55,,75,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.28,2024-07-28 0:00,ON,2024,7,28,25.3,,20.1,,30.5,,0,,,,,,,,25,,46,,7.3,,0,,52,,82,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.29,2024-07-29 0:00,ON,2024,7,29,23.4,,18,,28.8,,10.2,,,,,,,,26,,31,,5.4,,0,,65,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.30,2024-07-30 0:00,ON,2024,7,30,21.5,,16.4,,26.6,,0,,,,,,,,,,,,3.5,,0,,64,,100,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.7.31,2024-07-31 0:00,ON,2024,7,31,22.7,,14.3,,31.2,,0,,,,,,,,21,,32,,4.7,,0,,38,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.1,2024-08-01 0:00,ON,2024,8,1,24,,16,,32,,23.5,,,,,,,,26,,58,,6,,0,,48,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.2,2024-08-02 0:00,ON,2024,8,2,21.9,,14.6,,29.3,,0,,,,,,,,,,,,3.9,,0,,39,,96,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.3,2024-08-03 0:00,ON,2024,8,3,18.2,,11.7,,24.7,,0,,,,,,,,30,,36,,0.2,,0,,37,,88,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.4,2024-08-04 0:00,ON,2024,8,4,14.2,,7,,21.3,,0,,,,,,,,,,,,0,,3.8,,36,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.5,2024-08-05 0:00,ON,2024,8,5,13.2,,5.1,,21.4,,0.7,,,,,,,,29,,35,,0,,4.8,,43,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.6,2024-08-06 0:00,ON,2024,8,6,13.3,,5.4,,21.3,,0,,,,,,,,,,,,0,,4.7,,41,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.7,2024-08-07 0:00,ON,2024,8,7,14.8,,7.5,,22.2,,3.4,,,,,,,,,,,,0,,3.2,,46,,96,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.8,2024-08-08 0:00,ON,2024,8,8,14.6,,12.6,,16.5,,11,,,,,,,,,,,,0,,3.4,,93,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.9,2024-08-09 0:00,ON,2024,8,9,15.2,,12,,18.4,,15.9,,,,,,,,,,,,0,,2.8,,65,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.10,2024-08-10 0:00,ON,2024,8,10,11.6,,9.9,,13.3,,1.8,,,,,,,,,,,,0,,6.4,,91,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.11,2024-08-11 0:00,ON,2024,8,11,16,,9.5,,22.5,,1.2,,,,,,,,,,,,0,,2,,52,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.12,2024-08-12 0:00,ON,2024,8,12,16.6,,7,,26.2,,0,,,,,,,,,,,,0,,1.4,,41,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.13,2024-08-13 0:00,ON,2024,8,13,20.1,,11.3,,28.9,,1.3,,,,,,,,,,,,2.1,,0,,47,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.14,2024-08-14 0:00,ON,2024,8,14,21.6,,13.4,,29.7,,0,,,,,,,,,,,,3.6,,0,,43,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.15,2024-08-15 0:00,ON,2024,8,15,21.1,,12.3,,29.8,,0,,,,,,,,,,,,3.1,,0,,38,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.16,2024-08-16 0:00,ON,2024,8,16,19.3,,13.4,,25.1,,0.9,,,,,,,,15,,35,,1.3,,0,,63,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.17,2024-08-17 0:00,ON,2024,8,17,18.4,,15.1,,21.8,,2.2,,,,,,,,,,,,0.4,,0,,79,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.18,2024-08-18 0:00,ON,2024,8,18,15.4,,10.6,,20.2,,0,,,,,,,,1,,31,,0,,2.6,,52,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.19,2024-08-19 0:00,ON,2024,8,19,9.2,,3.7,,14.8,,0,,,,,,,,,,,,0,,8.8,,54,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.20,2024-08-20 0:00,ON,2024,8,20,11,,1.9,,20.2,,0,,,,,,,,,,,,0,,7,,39,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.21,2024-08-21 0:00,ON,2024,8,21,13.3,,3,,23.7,,0.1,,,,,,,,,,,,0,,4.7,,38,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.22,2024-08-22 0:00,ON,2024,8,22,17.2,,6.3,,28.1,,0,,,,,,,,,,,,0,,0.8,,46,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.23,2024-08-23 0:00,ON,2024,8,23,18.8,,15.4,,22.3,,0,,,,,,,,22,,37,,0.8,,0,,61,,91,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.24,2024-08-24 0:00,ON,2024,8,24,20.4,,14,,26.8,,0,,,,,,,,,,,,2.4,,0,,52,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.25,2024-08-25 0:00,ON,2024,8,25,21.1,,12.5,,29.6,,0,,,,,,,,,,,,3.1,,0,,39,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.26,2024-08-26 0:00,ON,2024,8,26,24.8,,18.9,,30.7,,0,,,,,,,,26,,35,,6.8,,0,,63,,93,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.27,2024-08-27 0:00,ON,2024,8,27,15,,8,,21.9,,0,,,,,,,,34,,37,,0,,3,,55,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.28,2024-08-28 0:00,ON,2024,8,28,10.6,,3.4,,17.7,,0,,,,,,,,,,,,0,,7.4,,39,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.29,2024-08-29 0:00,ON,2024,8,29,12.2,,0.5,,23.9,,0,,,,,,,,,,,,0,,5.8,,28,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.30,2024-08-30 0:00,ON,2024,8,30,18.1,,12,,24.2,,4.4,,,,,,,,24,,44,,0.1,,0,,44,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.8.31,2024-08-31 0:00,ON,2024,8,31,18,,11.6,,24.4,,12.7,,,,,,,,25,,45,,0,,0,,45,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.1,2024-09-01 0:00,ON,2024,9,1,10.6,,7.4,,13.8,,1,,,,,,,,30,,37,,0,,7.4,,62,,96,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.2,2024-09-02 0:00,ON,2024,9,2,11.7,,3.7,,19.7,,0,,,,,,,,,,,,0,,6.3,,44,,94,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.3,2024-09-03 0:00,ON,2024,9,3,18.9,,13.6,,24.2,,0,,,,,,,,26,,41,,0.9,,0,,44,,83,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.4,2024-09-04 0:00,ON,2024,9,4,19.7,,15.8,,23.5,,0,,,,,,,,18,,44,,1.7,,0,,53,,81,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.5,2024-09-05 0:00,ON,2024,9,5,11.7,,5.8,,17.5,,20.5,,,,,,,,2,,32,,0,,6.3,,69,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.6,2024-09-06 0:00,ON,2024,9,6,6.4,,3.9,,8.9,,0,,,,,,,,2,,32,,0,,11.6,,73,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.7,2024-09-07 0:00,ON,2024,9,7,6.4,,-0.1,,12.8,,0,,,,,,,,,,,,0,,11.6,,50,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.8,2024-09-08 0:00,ON,2024,9,8,7.9,,-1.9,,17.7,,0.1,,,,,,,,,,,,0,,10.1,,43,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.9,2024-09-09 0:00,ON,2024,9,9,11.7,,2.4,,21,,0,,,,,,,,,,,,0,,6.3,,43,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.10,2024-09-10 0:00,ON,2024,9,10,15.4,,6.3,,24.6,,0,,,,,,,,,,,,0,,2.6,,39,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.11,2024-09-11 0:00,ON,2024,9,11,19.2,,12.1,,26.4,,0,,,,,,,,,,,,1.2,,0,,53,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.12,2024-09-12 0:00,ON,2024,9,12,14.5,,10.7,,18.2,,0,,,,,,,,,,,,0,,3.5,,79,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.13,2024-09-13 0:00,ON,2024,9,13,17.7,,9.6,,25.8,,0,,,,,,,,,,,,0,,0.3,,57,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.14,2024-09-14 0:00,ON,2024,9,14,18.9,,10.7,,27.2,,0,,,,,,,,,,,,0.9,,0,,43,,100,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.15,2024-09-15 0:00,ON,2024,9,15,20.1,,13.5,,26.8,,0,,,,,,,,21,,33,,2.1,,0,,60,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.16,2024-09-16 0:00,ON,2024,9,16,23.2,,18.8,,27.7,,0,,,,,,,,23,,39,,5.2,,0,,62,,88,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.17,2024-09-17 0:00,ON,2024,9,17,22.1,,15.2,,29.1,,0,,,,,,,,20,,37,,4.1,,0,,40,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.18,2024-09-18 0:00,ON,2024,9,18,22.1,,14.9,,29.4,,0,,,,,,,,22,,38,,4.1,,0,,38,,83,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.19,2024-09-19 0:00,ON,2024,9,19,20.9,,13.8,,28,,0,,,,,,,,,,,,2.9,,0,,33,,85,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.20,2024-09-20 0:00,ON,2024,9,20,18.8,,14.3,,23.4,,0.2,,,,,,,,15,,37,,0.8,,0,,58,,94,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.21,2024-09-21 0:00,ON,2024,9,21,18,,12.7,,23.4,,0,,,,,,,,,,,,0,,0,,52,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.22,2024-09-22 0:00,ON,2024,9,22,11.1,,4.4,,17.8,,1.6,,,,,,,,34,,31,,0,,6.9,,52,,92,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.23,2024-09-23 0:00,ON,2024,9,23,8.5,,0.3,,16.8,,0,,,,,,,,,,,,0,,9.5,,41,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.24,2024-09-24 0:00,ON,2024,9,24,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.25,2024-09-25 0:00,ON,2024,9,25,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.26,2024-09-26 0:00,ON,2024,9,26,13.5,,5.3,,21.7,,0,,,,,,,,,,,,0,,4.5,,41,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.27,2024-09-27 0:00,ON,2024,9,27,15.7,,4.3,,27.2,,0,,,,,,,,,,,,0,,2.3,,35,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.28,2024-09-28 0:00,ON,2024,9,28,17.6,,9.3,,26,,0,,,,,,,,,,,,0,,0.4,,33,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.29,2024-09-29 0:00,ON,2024,9,29,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.9.30,2024-09-30 0:00,ON,2024,9,30,11.4,,0.4,,22.4,,0,,,,,,,,17,,36,,0,,6.6,,33,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.1,2024-10-01 0:00,ON,2024,10,1,9.5,,2.1,,16.9,,2.8,,,,,,,,26,,43,,0,,8.5,,44,,96,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.2,2024-10-02 0:00,ON,2024,10,2,8.2,,1.5,,14.9,,0.6,,,,,,,,22,,49,,0,,9.8,,46,,93,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.3,2024-10-03 0:00,ON,2024,10,3,7.7,,1,,14.4,,0,,,,,,,,29,,40,,0,,10.3,,33,,94,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.4,2024-10-04 0:00,ON,2024,10,4,5,,-2.4,,12.3,,0,,,,,,,,,,,,0,,13,,35,,95,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.5,2024-10-05 0:00,ON,2024,10,5,8.4,,-2.5,,19.3,,0,,,,,,,,12,,44,,0,,9.6,,32,,94,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.6,2024-10-06 0:00,ON,2024,10,6,8.4,,3.1,,13.8,,15.3,,,,,,,,30,,51,,0,,9.6,,70,,96,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.7,2024-10-07 0:00,ON,2024,10,7,4.6,,-0.2,,9.3,,0,,,,,,,,26,,45,,0,,13.4,,53,,93,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.8,2024-10-08 0:00,ON,2024,10,8,1.7,,-0.2,,3.6,,3.7,,,,,,,,28,,37,,0,,16.3,,71,,97,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.9,2024-10-09 0:00,ON,2024,10,9,4.2,,-1,,9.4,,0.8,,,,,,,,,,,,0,,13.8,,74,,98,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.10,2024-10-10 0:00,ON,2024,10,10,6.9,,-2.3,,16.2,,0,,,,,,,,,,,,0,,11.1,,40,,99,
-84.16369444,49.74683333,NAGAGAMI (AUT),6075543,6075543.2024.10.11,2024-10-11 0:00,ON,2024,10,11,6.8,,1.9,,11.7,,7.1,,,,,,,,31,,40,,0,,11.2,,78,,97,
