x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.24,2016-01-24 0:00,ON,2016,1,24,-5.9,,-6.7,,-5,,,M,,M,,M,,,0,,0,,0,,23.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.25,2016-01-25 0:00,ON,2016,1,25,-5.6,,-6.6,,-4.5,,,M,,M,,M,,,0,,0,,0,,23.6,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.26,2016-01-26 0:00,ON,2016,1,26,-7.5,,-8.7,,-6.3,,,M,,M,,M,,,0,,0,,0,,25.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.27,2016-01-27 0:00,ON,2016,1,27,-4.4,,-7.1,,-1.7,,,M,,M,,M,,,17,,43,,0,,22.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.28,2016-01-28 0:00,ON,2016,1,28,-10.7,,-16.6,,-4.7,,,M,,M,,M,,,0,,0,,0,,28.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.29,2016-01-29 0:00,ON,2016,1,29,,M,-16.6,E,,M,,M,,M,,M,,,14,,32,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.30,2016-01-30 0:00,ON,2016,1,30,0,,-2.4,,2.4,,,M,,M,,M,,,25,,39,,0,,18,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.1.31,2016-01-31 0:00,ON,2016,1,31,-6.9,,-12.6,,-1.2,,,M,,M,,M,,,0,,0,,0,,24.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.1,2016-02-01 0:00,ON,2016,2,1,-10.9,,-15.3,,-6.5,,,M,,M,,M,,,0,,0,,0,,28.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.2,2016-02-02 0:00,ON,2016,2,2,-12.3,,-15.3,,-9.2,,,M,,M,,M,,,0,,0,,0,,30.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.3,2016-02-03 0:00,ON,2016,2,3,-14.2,,-20.7,,-7.6,,,M,,M,,M,,,0,,0,,0,,32.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.4,2016-02-04 0:00,ON,2016,2,4,-11.9,,-16.4,,-7.3,,,M,,M,,M,,,0,,0,,0,,29.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.5,2016-02-05 0:00,ON,2016,2,5,-10.6,,-15.2,,-6,,,M,,M,,M,,,0,,0,,0,,28.6,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.6,2016-02-06 0:00,ON,2016,2,6,-4.8,,-8.7,,-0.8,,,M,,M,,M,,,0,,0,,0,,22.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.7,2016-02-07 0:00,ON,2016,2,7,-7.6,,-15.2,,0.1,,,M,,M,,M,,,29,,41,,0,,25.6,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.8,2016-02-08 0:00,ON,2016,2,8,-17.4,,-19.9,,-14.8,,,M,,M,,M,,,32,,33,,0,,35.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.9,2016-02-09 0:00,ON,2016,2,9,-19.7,,-26,,-13.3,,,M,,M,,M,,,0,,0,,0,,37.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.10,2016-02-10 0:00,ON,2016,2,10,-23.7,,-30.3,,-17.1,,,M,,M,,M,,,0,,0,,0,,41.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.11,2016-02-11 0:00,ON,2016,2,11,-19.2,,-27.3,,-11,,,M,,M,,M,,,0,,0,,0,,37.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.12,2016-02-12 0:00,ON,2016,2,12,-24.2,,-28.1,,-20.2,,,M,,M,,M,,,0,,0,,0,,42.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.13,2016-02-13 0:00,ON,2016,2,13,-24.3,,-33.6,,-15,,,M,,M,,M,,,0,,0,,0,,42.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.14,2016-02-14 0:00,ON,2016,2,14,-13.3,,-16.8,,-9.8,,,M,,M,,M,,,0,,0,,0,,31.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.15,2016-02-15 0:00,ON,2016,2,15,-5,,-10,,0,,,M,,M,,M,,,31,,32,,0,,23,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.16,2016-02-16 0:00,ON,2016,2,16,-15.8,,-24.2,,-7.4,,,M,,M,,M,,,35,,50,,0,,33.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.17,2016-02-17 0:00,ON,2016,2,17,-15.8,,-28.1,,-3.5,,,M,,M,,M,,,0,,0,,0,,33.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.18,2016-02-18 0:00,ON,2016,2,18,-1.1,,-5.9,,3.7,,,M,,M,,M,,,9,,39,,0,,19.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.19,2016-02-19 0:00,ON,2016,2,19,1.4,,0.3,,2.4,,,M,,M,,M,,,0,,0,,0,,16.6,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.20,2016-02-20 0:00,ON,2016,2,20,-4.2,,-8.8,,0.5,,,M,,M,,M,,,31,,35,,0,,22.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.21,2016-02-21 0:00,ON,2016,2,21,-13.3,,-20.5,,-6,,,M,,M,,M,,,0,,0,,0,,31.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.22,2016-02-22 0:00,ON,2016,2,22,-11.5,,-20.2,,-2.8,,,M,,M,,M,,,0,,0,,0,,29.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.23,2016-02-23 0:00,ON,2016,2,23,-9.2,,-17.2,,-1.2,,,M,,M,,M,,,0,,0,,0,,27.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.24,2016-02-24 0:00,ON,2016,2,24,-13.1,,-21.5,,-4.7,,,M,,M,,M,,,0,,0,,0,,31.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.25,2016-02-25 0:00,ON,2016,2,25,-8,,-13.3,,-2.6,,,M,,M,,M,,,0,,0,,0,,26,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.26,2016-02-26 0:00,ON,2016,2,26,-3.7,,-12.6,,5.3,,,M,,M,,M,,,0,,0,,0,,21.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.27,2016-02-27 0:00,ON,2016,2,27,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.28,2016-02-28 0:00,ON,2016,2,28,-8.3,,-12.7,,-3.8,,,M,,M,,M,,,33,,33,,0,,26.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.2.29,2016-02-29 0:00,ON,2016,2,29,-18.7,,-24.6,,-12.7,,,M,,M,,M,,,32,,37,,0,,36.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.1,2016-03-01 0:00,ON,2016,3,1,-18.3,,-29.4,,-7.1,,,M,,M,,M,,,0,,0,,0,,36.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.2,2016-03-02 0:00,ON,2016,3,2,-18.4,,-30.5,,-6.2,,,M,,M,,M,,,0,,0,,0,,36.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.3,2016-03-03 0:00,ON,2016,3,3,-16.9,,-28.2,,-5.6,,,M,,M,,M,,,0,,0,,0,,34.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.4,2016-03-04 0:00,ON,2016,3,4,-14.1,,-24.1,,-4.1,,,M,,M,,M,,,0,,0,,0,,32.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.5,2016-03-05 0:00,ON,2016,3,5,,M,,M,-1.2,E,,M,,M,,M,,,15,,32,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.6,2016-03-06 0:00,ON,2016,3,6,4.5,,-3.2,,12.1,,,M,,M,,M,,,0,,0,,0,,13.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.7,2016-03-07 0:00,ON,2016,3,7,,M,-4.6,E,,M,,M,,M,,M,,,7,,39,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.8,2016-03-08 0:00,ON,2016,3,8,1.5,,-0.9,,3.9,,,M,,M,,M,,,35,,33,,0,,16.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.9,2016-03-09 0:00,ON,2016,3,9,,M,-3.2,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.10,2016-03-10 0:00,ON,2016,3,10,-0.6,,-4,,2.9,,,M,,M,,M,,,0,,0,,0,,18.6,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.11,2016-03-11 0:00,ON,2016,3,11,6.3,,0.8,,11.7,,,M,,M,,M,,,16,,39,,0,,11.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.12,2016-03-12 0:00,ON,2016,3,12,4.8,,-1.5,,11.1,,,M,,M,,M,,,0,,0,,0,,13.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.13,2016-03-13 0:00,ON,2016,3,13,6.6,,4.2,,9,,,M,,M,,M,,,0,,0,,0,,11.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.14,2016-03-14 0:00,ON,2016,3,14,5.7,,2.1,,9.3,,,M,,M,,M,,,0,,0,,0,,12.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.15,2016-03-15 0:00,ON,2016,3,15,,M,,M,6.9,E,,M,,M,,M,,,10,,46,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.16,2016-03-16 0:00,ON,2016,3,16,-0.4,,-3,,2.2,,,M,,M,,M,,,0,,0,,0,,18.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.17,2016-03-17 0:00,ON,2016,3,17,-4.7,,-8.7,,-0.6,,,M,,M,,M,,,3,,37,,0,,22.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.18,2016-03-18 0:00,ON,2016,3,18,-7.2,,-13.3,,-1.1,,,M,,M,,M,,,0,,0,,0,,25.2,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.19,2016-03-19 0:00,ON,2016,3,19,-5.4,,-14,,3.2,,,M,,M,,M,,,0,,0,,0,,23.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.20,2016-03-20 0:00,ON,2016,3,20,-2.9,,-9,,3.2,,,M,,M,,M,,,0,,0,,0,,20.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.21,2016-03-21 0:00,ON,2016,3,21,-3.7,,-9.3,,2,,,M,,M,,M,,,0,,0,,0,,21.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.22,2016-03-22 0:00,ON,2016,3,22,-4.1,,-8.1,,-0.1,,,M,,M,,M,,,0,,0,,0,,22.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.23,2016-03-23 0:00,ON,2016,3,23,-5.9,,-12.8,,1,,,M,,M,,M,,,0,,0,,0,,23.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.24,2016-03-24 0:00,ON,2016,3,24,-2.3,,-9.7,,5.2,,,M,,M,,M,,,0,,0,,0,,20.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.25,2016-03-25 0:00,ON,2016,3,25,-3.9,,-10.1,,2.4,,,M,,M,,M,,,1,,37,,0,,21.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.26,2016-03-26 0:00,ON,2016,3,26,-6,,-15,,3,,,M,,M,,M,,,0,,0,,0,,24,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.27,2016-03-27 0:00,ON,2016,3,27,,M,,M,6.3,E,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.28,2016-03-28 0:00,ON,2016,3,28,1.9,,-5.6,,9.3,,,M,,M,,M,,,35,,41,,0,,16.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.29,2016-03-29 0:00,ON,2016,3,29,2.5,,-5.7,,10.7,,,M,,M,,M,,,0,,0,,0,,15.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.30,2016-03-30 0:00,ON,2016,3,30,6.9,,0.7,,13,,,M,,M,,M,,,23,,59,,0,,11.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.3.31,2016-03-31 0:00,ON,2016,3,31,4.1,,-2.3,,10.4,,,M,,M,,M,,,30,,37,,0,,13.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.1,2016-04-01 0:00,ON,2016,4,1,-4.9,,-9.8,,0,,,M,,M,,M,,,25,,37,,0,,22.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.2,2016-04-02 0:00,ON,2016,4,2,-8.4,,-12.4,,-4.3,,,M,,M,,M,,,31,,41,,0,,26.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.3,2016-04-03 0:00,ON,2016,4,3,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.4,2016-04-04 0:00,ON,2016,4,4,-6.9,,-13.9,,0.2,,,M,,M,,M,,,0,,0,,0,,24.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.5,2016-04-05 0:00,ON,2016,4,5,-1.9,,-8.3,,4.6,,,M,,M,,M,,,14,,32,,0,,19.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.6,2016-04-06 0:00,ON,2016,4,6,0.9,,-0.8,,2.6,,,M,,M,,M,,,0,,0,,0,,17.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.7,2016-04-07 0:00,ON,2016,4,7,-1.1,,-5,,2.9,,,M,,M,,M,,,33,,37,,0,,19.1,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.8,2016-04-08 0:00,ON,2016,4,8,-6.9,,-11.8,,-2,,,M,,M,,M,,,36,,37,,0,,24.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.9,2016-04-09 0:00,ON,2016,4,9,-8,,-14.8,,-1.1,,,M,,M,,M,,,12,,41,,0,,26,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.10,2016-04-10 0:00,ON,2016,4,10,-2,,-4.6,,0.7,,,M,,M,,M,,,24,,41,,0,,20,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.11,2016-04-11 0:00,ON,2016,4,11,-4,,-9.2,,1.3,,,M,,M,,M,,,30,,35,,0,,22,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.12,2016-04-12 0:00,ON,2016,4,12,-3,,-12.9,,7,,,M,,M,,M,,,0,,0,,0,,21,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.13,2016-04-13 0:00,ON,2016,4,13,,M,-3.4,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.14,2016-04-14 0:00,ON,2016,4,14,4.5,,2.4,,6.6,,,M,,M,,M,,,0,,0,,0,,13.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.15,2016-04-15 0:00,ON,2016,4,15,11.5,,3.1,,19.9,,,M,,M,,M,,,13,,33,,0,,6.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.16,2016-04-16 0:00,ON,2016,4,16,7.2,,1.7,,12.7,,,M,,M,,M,,,4,,43,,0,,10.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.17,2016-04-17 0:00,ON,2016,4,17,1.7,,0.9,,2.5,,,M,,M,,M,,,3,,33,,0,,16.3,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.18,2016-04-18 0:00,ON,2016,4,18,4.5,,0.4,,8.5,,,M,,M,,M,,,3,,33,,0,,13.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.19,2016-04-19 0:00,ON,2016,4,19,9,,-0.2,,18.1,,,M,,M,,M,,,0,,0,,0,,9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.20,2016-04-20 0:00,ON,2016,4,20,9.5,,4.1,,14.9,,,M,,M,,M,,,0,,0,,0,,8.5,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.21,2016-04-21 0:00,ON,2016,4,21,4,,-0.8,,8.7,,,M,,M,,M,,,35,,33,,0,,14,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.22,2016-04-22 0:00,ON,2016,4,22,3.6,,-3.5,,10.6,,,M,,M,,M,,,0,,0,,0,,14.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.23,2016-04-23 0:00,ON,2016,4,23,,M,1.4,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.24,2016-04-24 0:00,ON,2016,4,24,6.3,,1.3,,11.2,,,M,,M,,M,,,4,,43,,0,,11.7,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.25,2016-04-25 0:00,ON,2016,4,25,5,E,1.9,E,8.1,E,,M,,M,,M,,,,M,,M,0,E,13,E,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.26,2016-04-26 0:00,ON,2016,4,26,,M,,M,11.2,E,,M,,M,,M,,,0,,0,,,M,,M,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.27,2016-04-27 0:00,ON,2016,4,27,7.1,,1.6,,12.5,,,M,,M,,M,,,4,,35,,0,,10.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.28,2016-04-28 0:00,ON,2016,4,28,7.2,,2.5,,11.9,,,M,,M,,M,,,2,,32,,0,,10.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.29,2016-04-29 0:00,ON,2016,4,29,8.1,,1.5,,14.6,,,M,,M,,M,,,0,,0,,0,,9.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.4.30,2016-04-30 0:00,ON,2016,4,30,8.2,,2.7,,13.6,,,M,,M,,M,,,5,,35,,0,,9.8,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.5.1,2016-05-01 0:00,ON,2016,5,1,9,,2,,15.9,,,M,,M,,M,,,0,,0,,0,,9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.5.2,2016-05-02 0:00,ON,2016,5,2,11.6,,3.9,,19.2,,,M,,M,,M,,,0,,0,,0,,6.4,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.5.3,2016-05-03 0:00,ON,2016,5,3,12.1,,7.1,,17,,,M,,M,,M,,,1,,37,,0,,5.9,,,,,
-94.76305556,49.46861111,ROYAL ISLAND (AUT),6037201,6037201.2016.5.4,2016-05-04 0:00,ON,2016,5,4,10,,3.6,,16.4,,,M,,M,,M,,,0,,0,,0,,8,,,,,
